TransactionID,FraudIndicator,Category,TransactionAmount,AnomalyScore,Timestamp,MerchantID,Amount,CustomerID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag
106,0,Travel,54.89026404,0.421563512,1/5/2022 9:00,2154,13.91509989,1995,Customer 1995,38,Address 1995,2240.517799,9/21/2024,0
227,1,Travel,29.67925463,0.939216166,1/10/2022 10:00,2776,72.13258352,1995,Customer 1995,38,Address 1995,2240.517799,9/21/2024,0
262,0,Retail,18.32717405,0.387238275,1/11/2022 21:00,2005,54.47433021,1995,Customer 1995,38,Address 1995,2240.517799,9/21/2024,0
392,0,Online,93.74254729,0.758218468,1/17/2022 7:00,2694,83.569956,1995,Customer 1995,38,Address 1995,2240.517799,9/21/2024,0
107,0,Online,85.92834802,0.366454552,1/5/2022 10:00,2908,58.08497529,1359,Customer 1359,53,Address 1359,8430.986519,12/25/2022,0
209,0,Food,57.2591284,0.28833735,1/9/2022 16:00,2405,48.04486291,1359,Customer 1359,53,Address 1359,8430.986519,12/25/2022,0
239,0,Retail,52.56582829,0.335185763,1/10/2022 22:00,2442,53.97929249,1359,Customer 1359,53,Address 1359,8430.986519,12/25/2022,0
108,0,Online,64.58967531,0.891327366,1/5/2022 11:00,2967,96.81058586,1609,Customer 1609,29,Address 1609,7085.442721,9/1/2023,0
188,0,Other,86.27039906,0.599707629,1/8/2022 19:00,2348,39.15191297,1609,Customer 1609,29,Address 1609,7085.442721,9/1/2023,0
214,0,Travel,76.76865856,0.116863115,1/9/2022 21:00,2536,66.2227877,1609,Customer 1609,29,Address 1609,7085.442721,9/1/2023,0
110,0,Other,57.44211219,0.006331516,1/5/2022 13:00,2580,44.24378825,1685,Customer 1685,18,Address 1685,3046.120485,11/16/2023,0
256,0,Retail,96.46532589,0.763393585,1/11/2022 15:00,2242,16.70607949,1685,Customer 1685,18,Address 1685,3046.120485,11/16/2023,0
111,0,Retail,10.62508533,0.686480244,1/5/2022 14:00,2570,22.58604799,1961,Customer 1961,47,Address 1961,3454.648531,8/18/2024,0
766,0,Retail,42.2367408,0.355158521,2/1/2022 21:00,2270,56.62474278,1961,Customer 1961,47,Address 1961,3454.648531,8/18/2024,0
112,0,Other,21.31013276,0.290569093,1/5/2022 15:00,2493,40.47944602,1740,Customer 1740,19,Address 1740,1783.739009,1/10/2024,0
113,0,Online,31.08965841,0.378773048,1/5/2022 16:00,2628,74.44395712,1836,Customer 1836,47,Address 1836,4018.773274,4/15/2024,0
155,0,Retail,55.12309146,0.152484889,1/7/2022 10:00,2598,80.68702882,1836,Customer 1836,47,Address 1836,4018.773274,4/15/2024,0
387,0,Retail,98.86850261,0.336903233,1/17/2022 2:00,2188,71.02737816,1836,Customer 1836,47,Address 1836,4018.773274,4/15/2024,0
640,0,Food,43.53731819,0.417110847,1/27/2022 15:00,2376,87.31040282,1836,Customer 1836,47,Address 1836,4018.773274,4/15/2024,0
114,0,Travel,97.86479107,0.838471946,1/5/2022 17:00,2240,77.57986716,1120,Customer 1120,47,Address 1120,7450.419004,4/30/2022,0
403,0,Retail,85.03298824,0.129869081,1/17/2022 18:00,2955,23.41239454,1120,Customer 1120,47,Address 1120,7450.419004,4/30/2022,0
115,0,Retail,20.93135755,0.85487172,1/5/2022 18:00,2941,40.6397918,1841,Customer 1841,22,Address 1841,9319.481714,4/20/2024,0
116,0,Food,84.66984069,0.430910008,1/5/2022 19:00,2507,62.92191155,1930,Customer 1930,61,Address 1930,1111.772167,7/18/2024,0
658,1,Online,86.59049845,0.612981294,1/28/2022 9:00,2022,84.60290527,1930,Customer 1930,61,Address 1930,1111.772167,7/18/2024,0
117,0,Travel,75.34393386,0.862686785,1/5/2022 20:00,2128,43.70363742,1423,Customer 1423,40,Address 1423,7025.452027,2/27/2023,0
383,0,Other,47.17712119,0.331661718,1/16/2022 22:00,2862,27.25433783,1423,Customer 1423,40,Address 1423,7025.452027,2/27/2023,0
880,0,Retail,11.9200768,0.584718748,2/6/2022 15:00,2116,95.23015278,1423,Customer 1423,40,Address 1423,7025.452027,2/27/2023,0
118,0,Retail,31.02996223,0.923014689,1/5/2022 21:00,2428,56.60485657,1575,Customer 1575,21,Address 1575,7192.646432,7/29/2023,0
119,1,Retail,19.52790738,0.852142732,1/5/2022 22:00,2572,17.72987463,1780,Customer 1780,48,Address 1780,8473.630816,2/19/2024,0
120,0,Retail,82.48672259,0.042807119,1/5/2022 23:00,2304,68.83486745,1894,Customer 1894,26,Address 1894,9728.588504,6/12/2024,0
121,0,Retail,95.08638384,0.745971535,1/6/2022 0:00,2794,32.34210737,1240,Customer 1240,43,Address 1240,1883.486735,8/28/2022,0
448,0,Online,59.63116946,0.046924843,1/19/2022 15:00,2079,62.87433397,1240,Customer 1240,43,Address 1240,1883.486735,8/28/2022,0
122,0,Retail,48.77567691,0.589366559,1/6/2022 1:00,2846,87.56655198,1167,Customer 1167,33,Address 1167,4121.316625,6/16/2022,0
203,0,Retail,19.79428899,0.645980808,1/9/2022 10:00,2789,61.40287559,1167,Customer 1167,33,Address 1167,4121.316625,6/16/2022,0
430,0,Retail,77.48594613,0.096967658,1/18/2022 21:00,2004,26.73357583,1167,Customer 1167,33,Address 1167,4121.316625,6/16/2022,0
123,1,Other,76.92373658,0.269505805,1/6/2022 2:00,2169,70.83894726,1330,Customer 1330,63,Address 1330,8773.95694,11/26/2022,1
442,0,Other,91.34460458,0.386953239,1/19/2022 9:00,2398,92.38660637,1330,Customer 1330,63,Address 1330,8773.95694,11/26/2022,1
933,0,Other,29.39854295,0.719368166,2/8/2022 20:00,2414,43.31408995,1330,Customer 1330,63,Address 1330,8773.95694,11/26/2022,1
124,0,Travel,52.73870333,0.413697506,1/6/2022 3:00,2948,26.52979093,1171,Customer 1171,22,Address 1171,4631.532992,6/20/2022,0
125,0,Retail,83.10764959,0.792079862,1/6/2022 4:00,2148,88.2045675,1749,Customer 1749,44,Address 1749,3334.187888,1/19/2024,0
126,0,Other,60.0261689,0.407731666,1/6/2022 5:00,2226,55.2028916,1069,Customer 1069,38,Address 1069,8363.065543,3/10/2022,0
127,0,Other,89.72536825,0.54700653,1/6/2022 6:00,2390,55.48555001,1569,Customer 1569,31,Address 1569,6363.937936,7/23/2023,0
705,0,Online,44.64205124,0.985168006,1/30/2022 8:00,2253,13.49293078,1569,Customer 1569,31,Address 1569,6363.937936,7/23/2023,0
128,0,Food,83.88838197,0.64870369,1/6/2022 7:00,2637,39.19964508,1537,Customer 1537,37,Address 1537,1947.17342,6/21/2023,0
129,0,Food,93.24206116,0.865739711,1/6/2022 8:00,2461,49.8728689,1425,Customer 1425,56,Address 1425,6441.933113,3/1/2023,0
535,0,Online,76.8709377,0.272199092,1/23/2022 6:00,2499,42.02200367,1425,Customer 1425,56,Address 1425,6441.933113,3/1/2023,0
130,0,Other,53.74615541,0.60674783,1/6/2022 9:00,2928,12.47335504,1761,Customer 1761,21,Address 1761,2854.186623,1/31/2024,0
131,0,Other,43.06404676,0.54392235,1/6/2022 10:00,2901,75.9925365,1458,Customer 1458,35,Address 1458,8017.715824,4/3/2023,0
132,0,Food,27.32178111,0.194431445,1/6/2022 11:00,2588,65.03159711,1588,Customer 1588,27,Address 1588,7925.082131,8/11/2023,0
133,0,Retail,74.31939247,0.050784081,1/6/2022 12:00,2717,92.36972522,1418,Customer 1418,19,Address 1418,5724.611458,2/22/2023,0
813,0,Food,68.27707792,0.035431637,2/3/2022 20:00,2831,68.65040464,1418,Customer 1418,19,Address 1418,5724.611458,2/22/2023,0
134,0,Food,81.10453304,0.675284476,1/6/2022 13:00,2511,33.80095789,1299,Customer 1299,31,Address 1299,4661.555926,10/26/2022,0
587,0,Food,79.87859224,0.328138408,1/25/2022 10:00,2881,72.41360119,1299,Customer 1299,31,Address 1299,4661.555926,10/26/2022,0
590,0,Food,68.27403801,0.729789097,1/25/2022 13:00,2460,70.54331536,1299,Customer 1299,31,Address 1299,4661.555926,10/26/2022,0
135,0,Travel,51.28972617,0.351812063,1/6/2022 14:00,2077,14.5645152,1822,Customer 1822,44,Address 1822,8603.321935,4/1/2024,0
556,0,Retail,55.25302445,0.263899219,1/24/2022 3:00,2730,74.17323414,1822,Customer 1822,44,Address 1822,8603.321935,4/1/2024,0
136,0,Travel,76.33022877,0.686264785,1/6/2022 15:00,2921,70.85855069,1152,Customer 1152,55,Address 1152,7273.982376,6/1/2022,0
352,0,Food,70.42955479,0.145762357,1/15/2022 15:00,2762,70.00430347,1152,Customer 1152,55,Address 1152,7273.982376,6/1/2022,0
801,0,Food,33.89671189,0.356924502,2/3/2022 8:00,2446,56.11778886,1152,Customer 1152,55,Address 1152,7273.982376,6/1/2022,0
137,0,Other,82.18514377,0.166292053,1/6/2022 16:00,2639,80.7731617,1667,Customer 1667,35,Address 1667,4096.117607,10/29/2023,0
799,0,Online,63.7243163,0.393529082,2/3/2022 6:00,2440,23.09507539,1667,Customer 1667,35,Address 1667,4096.117607,10/29/2023,0
138,0,Online,68.07165652,0.107425556,1/6/2022 17:00,2548,39.82540299,1669,Customer 1669,44,Address 1669,4490.14401,10/31/2023,0
727,1,Retail,65.0019568,0.815737327,1/31/2022 6:00,2815,46.61407408,1669,Customer 1669,44,Address 1669,4490.14401,10/31/2023,0
139,0,Online,97.73176014,0.065346361,1/6/2022 18:00,2338,12.18460187,1169,Customer 1169,30,Address 1169,4020.714312,6/18/2022,0
232,0,Other,14.74896742,0.327913222,1/10/2022 15:00,2559,48.95945027,1169,Customer 1169,30,Address 1169,4020.714312,6/18/2022,0
141,0,Retail,46.56716357,0.671085348,1/6/2022 20:00,2209,61.41387642,1019,Customer 1019,37,Address 1019,3797.734536,1/19/2022,0
567,0,Retail,12.48165791,0.054476091,1/24/2022 14:00,2444,39.17632975,1019,Customer 1019,37,Address 1019,3797.734536,1/19/2022,0
142,0,Other,50.49745126,0.521840026,1/6/2022 21:00,2919,74.95521382,1017,Customer 1017,21,Address 1017,5179.000965,1/17/2022,0
265,0,Food,29.78245575,0.493308319,1/12/2022 0:00,2055,41.54205963,1017,Customer 1017,21,Address 1017,5179.000965,1/17/2022,0
792,0,Retail,26.45740234,0.927048823,2/2/2022 23:00,2173,72.01022436,1017,Customer 1017,21,Address 1017,5179.000965,1/17/2022,0
143,0,Online,73.01484256,0.008391558,1/6/2022 22:00,2573,86.47644807,1150,Customer 1150,52,Address 1150,7476.98918,5/30/2022,0
397,0,Food,90.38738785,0.84730104,1/17/2022 12:00,2880,28.91461796,1150,Customer 1150,52,Address 1150,7476.98918,5/30/2022,0
145,0,Online,18.76039379,0.769524369,1/7/2022 0:00,2936,45.94470336,1129,Customer 1129,39,Address 1129,4396.076926,5/9/2022,0
319,0,Food,42.37126164,0.808571054,1/14/2022 6:00,2787,23.85431433,1129,Customer 1129,39,Address 1129,4396.076926,5/9/2022,0
146,0,Food,33.87159912,0.096384987,1/7/2022 1:00,2011,86.17240479,1234,Customer 1234,18,Address 1234,6737.496078,8/22/2022,0
636,0,Food,48.97803759,0.860162614,1/27/2022 11:00,2391,81.49217872,1234,Customer 1234,18,Address 1234,6737.496078,8/22/2022,0
147,0,Travel,93.62801307,0.590782562,1/7/2022 2:00,2504,19.68849651,1112,Customer 1112,57,Address 1112,9784.736554,4/22/2022,0
316,0,Other,65.29983225,0.781144516,1/14/2022 3:00,2285,29.29155594,1112,Customer 1112,57,Address 1112,9784.736554,4/22/2022,0
148,0,Online,78.51656294,0.599691073,1/7/2022 3:00,2369,79.52197138,1066,Customer 1066,64,Address 1066,8979.728844,3/7/2022,0
149,1,Travel,13.74011502,0.076987388,1/7/2022 4:00,2751,10.86384497,1598,Customer 1598,29,Address 1598,6550.062414,8/21/2023,0
152,0,Travel,67.72998286,0.786485035,1/7/2022 7:00,2953,10.64214063,1998,Customer 1998,25,Address 1998,9148.652759,9/24/2024,0
153,0,Online,23.84789058,0.860893974,1/7/2022 8:00,2514,40.52631372,1123,Customer 1123,34,Address 1123,7347.086687,5/3/2022,0
994,0,Food,99.47675323,0.508452402,2/11/2022 9:00,2906,95.96496004,1123,Customer 1123,34,Address 1123,7347.086687,5/3/2022,0
154,0,Online,23.19675309,0.036325359,1/7/2022 9:00,2480,55.74925986,1098,Customer 1098,61,Address 1098,6405.360524,4/8/2022,0
156,0,Retail,92.42444949,0.195162305,1/7/2022 11:00,2245,58.7810534,1126,Customer 1126,27,Address 1126,7080.103439,5/6/2022,0
496,0,Travel,72.22326538,0.804171429,1/21/2022 15:00,2164,38.41119249,1126,Customer 1126,27,Address 1126,7080.103439,5/6/2022,0
744,0,Retail,59.39017795,0.715677564,1/31/2022 23:00,2421,85.95300106,1126,Customer 1126,27,Address 1126,7080.103439,5/6/2022,0
157,0,Online,60.5451451,0.753583804,1/7/2022 12:00,2068,93.21260497,1105,Customer 1105,37,Address 1105,7588.282626,4/15/2022,0
158,0,Food,58.13885001,0.001311236,1/7/2022 13:00,2454,48.93431687,1634,Customer 1634,44,Address 1634,5302.392311,9/26/2023,0
559,0,Food,98.80181671,0.000312921,1/24/2022 6:00,2570,96.40709405,1634,Customer 1634,44,Address 1634,5302.392311,9/26/2023,0
159,0,Other,49.28997754,0.068610817,1/7/2022 14:00,2225,75.8489697,1768,Customer 1768,35,Address 1768,1824.800521,2/7/2024,0
254,0,Retail,96.62137606,0.281707456,1/11/2022 13:00,2764,61.15704513,1768,Customer 1768,35,Address 1768,1824.800521,2/7/2024,0
160,1,Food,20.43390272,0.799903051,1/7/2022 15:00,2783,99.24329386,1271,Customer 1271,23,Address 1271,9084.791659,9/28/2022,0
161,0,Travel,34.28799621,0.812832605,1/7/2022 16:00,2752,97.62385249,1935,Customer 1935,35,Address 1935,4805.277796,7/23/2024,0
162,1,Retail,93.90980108,0.130345312,1/7/2022 17:00,2583,68.36222224,1666,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0
424,0,Retail,89.10551387,0.337582128,1/18/2022 15:00,2708,65.62243454,1666,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0
564,0,Online,28.08181246,0.252799809,1/24/2022 11:00,2879,90.15169746,1666,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0
926,0,Online,28.85792788,0.363213632,2/8/2022 13:00,2353,97.58410463,1666,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0
976,0,Other,40.97998259,0.327591019,2/10/2022 15:00,2895,22.62816474,1666,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0
992,0,Travel,49.40930848,0.59036323,2/11/2022 7:00,2306,41.35252404,1666,Customer 1666,36,Address 1666,9674.062164,10/28/2023,0
163,0,Online,62.29668213,0.896164898,1/7/2022 18:00,2370,52.74055838,1495,Customer 1495,20,Address 1495,1236.384946,5/10/2023,0
878,0,Online,50.91665733,0.848026032,2/6/2022 13:00,2024,40.31214229,1495,Customer 1495,20,Address 1495,1236.384946,5/10/2023,0
164,0,Other,21.20038562,0.329252846,1/7/2022 19:00,2025,88.7572885,1982,Customer 1982,46,Address 1982,4575.522471,9/8/2024,0
165,0,Food,39.62416223,0.063965262,1/7/2022 20:00,2998,70.65807372,1127,Customer 1127,39,Address 1127,4843.290416,5/7/2022,0
166,0,Travel,94.98701866,0.172967878,1/7/2022 21:00,2081,16.56039638,1437,Customer 1437,19,Address 1437,3712.16591,3/13/2023,0
302,0,Online,25.14389828,0.126789301,1/13/2022 13:00,2869,98.06620816,1437,Customer 1437,19,Address 1437,3712.16591,3/13/2023,0
324,0,Retail,36.01745612,0.832166624,1/14/2022 11:00,2375,24.83845006,1437,Customer 1437,19,Address 1437,3712.16591,3/13/2023,0
167,0,Travel,70.94903663,0.957948101,1/7/2022 22:00,2229,36.87248197,1145,Customer 1145,56,Address 1145,9855.674628,5/25/2022,0
728,0,Online,94.06431291,0.989993343,1/31/2022 7:00,2963,86.76120604,1145,Customer 1145,56,Address 1145,9855.674628,5/25/2022,0
168,0,Online,65.07165073,0.839889036,1/7/2022 23:00,2711,37.97774881,1477,Customer 1477,31,Address 1477,4219.355106,4/22/2023,0
534,0,Other,21.9683765,0.264070039,1/23/2022 5:00,2489,49.10992851,1477,Customer 1477,31,Address 1477,4219.355106,4/22/2023,0
169,0,Other,87.84367672,0.638143232,1/8/2022 0:00,2853,37.40762141,1727,Customer 1727,25,Address 1727,7941.847202,12/28/2023,0
170,0,Other,96.14624651,0.429770566,1/8/2022 1:00,2514,27.45989544,1365,Customer 1365,49,Address 1365,2249.683841,12/31/2022,1
171,0,Retail,91.19330768,0.44912317,1/8/2022 2:00,2201,16.46882448,1239,Customer 1239,40,Address 1239,8704.182255,8/27/2022,0
298,0,Retail,67.96649542,0.358552761,1/13/2022 9:00,2745,20.66255753,1239,Customer 1239,40,Address 1239,8704.182255,8/27/2022,0
610,0,Other,90.01981973,0.51226005,1/26/2022 9:00,2146,90.60563652,1239,Customer 1239,40,Address 1239,8704.182255,8/27/2022,0
173,0,Online,69.26898129,0.956696054,1/8/2022 4:00,2200,63.47667766,1089,Customer 1089,50,Address 1089,6121.739351,3/30/2022,0
174,1,Retail,38.39751064,0.796299372,1/8/2022 5:00,2898,97.06552052,1407,Customer 1407,32,Address 1407,8827.782393,2/11/2023,0
175,0,Online,72.07671515,0.357820896,1/8/2022 6:00,2298,13.59221031,1233,Customer 1233,28,Address 1233,8198.178339,8/21/2022,0
305,0,Food,44.03294777,0.371873764,1/13/2022 16:00,2020,79.21418527,1233,Customer 1233,28,Address 1233,8198.178339,8/21/2022,0
176,0,Online,23.16580918,0.358169106,1/8/2022 7:00,2144,18.04295486,1474,Customer 1474,37,Address 1474,8007.840813,4/19/2023,0
177,0,Other,96.99742621,0.366330551,1/8/2022 8:00,2372,57.40080966,1059,Customer 1059,42,Address 1059,4450.429069,2/28/2022,0
446,0,Other,86.83637571,0.368642,1/19/2022 13:00,2706,21.93791661,1059,Customer 1059,42,Address 1059,4450.429069,2/28/2022,0
178,0,Online,75.17795368,0.479741809,1/8/2022 9:00,2196,91.89645671,1596,Customer 1596,62,Address 1596,7604.035813,8/19/2023,0
211,0,Online,79.37651455,0.970049125,1/9/2022 18:00,2989,67.03130271,1596,Customer 1596,62,Address 1596,7604.035813,8/19/2023,0
182,0,Travel,18.85269718,0.730449485,1/8/2022 13:00,2220,90.05004587,1084,Customer 1084,60,Address 1084,2169.425935,3/25/2022,0
806,0,Other,18.32519609,0.519376548,2/3/2022 13:00,2037,10.00693256,1084,Customer 1084,60,Address 1084,2169.425935,3/25/2022,0
183,0,Online,13.29487819,0.966645464,1/8/2022 14:00,2671,71.65549551,1591,Customer 1591,36,Address 1591,7962.410275,8/14/2023,0
539,0,Food,80.17991438,0.182236818,1/23/2022 10:00,2830,59.58695557,1591,Customer 1591,36,Address 1591,7962.410275,8/14/2023,0
703,0,Retail,93.63150423,0.087589794,1/30/2022 6:00,2631,53.20236313,1591,Customer 1591,36,Address 1591,7962.410275,8/14/2023,0
184,0,Retail,70.84194087,0.934526599,1/8/2022 15:00,2507,76.74484865,1107,Customer 1107,60,Address 1107,6166.294346,4/17/2022,0
185,0,Online,29.79754218,0.871377898,1/8/2022 16:00,2166,30.73140745,1449,Customer 1449,64,Address 1449,3495.32036,3/25/2023,0
186,0,Online,10.97606379,0.088722489,1/8/2022 17:00,2528,13.94613718,1997,Customer 1997,58,Address 1997,9255.451757,9/23/2024,0
187,0,Retail,30.6278139,0.380486728,1/8/2022 18:00,2366,86.27614398,1825,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0
373,0,Other,77.01637229,0.546664007,1/16/2022 12:00,2923,71.95418453,1825,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0
510,0,Other,23.45026384,0.905970188,1/22/2022 5:00,2315,56.79197048,1825,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0
646,0,Travel,77.2732548,0.69481616,1/27/2022 21:00,2317,54.79702936,1825,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0
901,0,Travel,41.8341613,0.71679867,2/7/2022 12:00,2639,13.84681953,1825,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0
995,0,Online,42.29125938,0.728015487,2/11/2022 10:00,2327,69.01355852,1825,Customer 1825,54,Address 1825,4886.010825,4/4/2024,0
189,0,Food,90.69366946,0.05258412,1/8/2022 20:00,2163,63.75541221,1439,Customer 1439,47,Address 1439,8557.608089,3/15/2023,0
543,0,Travel,49.85472624,0.832011713,1/23/2022 14:00,2379,99.77535839,1439,Customer 1439,47,Address 1439,8557.608089,3/15/2023,0
190,0,Travel,97.45799846,0.13241308,1/8/2022 21:00,2778,13.93665698,1122,Customer 1122,54,Address 1122,4998.111233,5/2/2022,0
492,0,Travel,29.26918586,0.772727554,1/21/2022 11:00,2616,17.90393522,1122,Customer 1122,54,Address 1122,4998.111233,5/2/2022,0
191,0,Retail,94.26044568,0.281616992,1/8/2022 22:00,2360,39.27911887,1542,Customer 1542,63,Address 1542,6808.655942,6/26/2023,0
192,0,Retail,65.20547785,0.036140127,1/8/2022 23:00,2940,61.2928509,1024,Customer 1024,40,Address 1024,1795.328227,1/24/2022,0
238,0,Retail,25.29149584,0.089740413,1/10/2022 21:00,2231,55.20400597,1024,Customer 1024,40,Address 1024,1795.328227,1/24/2022,0
459,0,Travel,60.0588368,0.316154626,1/20/2022 2:00,2850,40.22710519,1024,Customer 1024,40,Address 1024,1795.328227,1/24/2022,0
923,0,Other,21.36611515,0.949412755,2/8/2022 10:00,2734,52.16053454,1024,Customer 1024,40,Address 1024,1795.328227,1/24/2022,0
193,0,Food,58.92672041,0.964499106,1/9/2022 0:00,2926,61.58502548,1804,Customer 1804,24,Address 1804,8924.925317,3/14/2024,0
194,0,Travel,81.99840679,0.176408367,1/9/2022 1:00,2176,25.80762678,1394,Customer 1394,31,Address 1394,1417.691111,1/29/2023,0
195,0,Food,46.79083873,0.829296851,1/9/2022 2:00,2901,60.16279501,1377,Customer 1377,46,Address 1377,7515.210695,1/12/2023,0
196,0,Travel,11.41475482,0.155644685,1/9/2022 3:00,2208,73.95115481,1860,Customer 1860,21,Address 1860,2424.450317,5/9/2024,0
197,0,Retail,39.74657137,0.783129714,1/9/2022 4:00,2125,41.60066615,1022,Customer 1022,55,Address 1022,4265.273573,1/22/2022,0
198,0,Online,69.42652626,0.450737172,1/9/2022 5:00,2162,77.50218978,1599,Customer 1599,18,Address 1599,8662.854279,8/22/2023,1
199,1,Retail,74.8024137,0.354091137,1/9/2022 6:00,2679,60.7007598,1281,Customer 1281,33,Address 1281,3183.466494,10/8/2022,0
355,0,Retail,70.79176648,0.596434938,1/15/2022 18:00,2661,76.34999351,1281,Customer 1281,33,Address 1281,3183.466494,10/8/2022,0
200,0,Online,11.13502429,0.654357969,1/9/2022 7:00,2900,10.86708774,1549,Customer 1549,60,Address 1549,4220.470749,7/3/2023,0
825,0,Other,94.09371962,0.832788084,2/4/2022 8:00,2590,68.42739649,1549,Customer 1549,60,Address 1549,4220.470749,7/3/2023,0
201,0,Other,78.79265668,0.092469867,1/9/2022 8:00,2382,78.69908199,1237,Customer 1237,32,Address 1237,5160.483332,8/25/2022,0
624,0,Travel,13.85949637,0.67319504,1/26/2022 23:00,2932,91.48057444,1237,Customer 1237,32,Address 1237,5160.483332,8/25/2022,0
204,0,Online,52.57391798,0.103205929,1/9/2022 11:00,2856,68.40522341,1559,Customer 1559,22,Address 1559,4091.678054,7/13/2023,0
205,0,Travel,87.9468388,0.781116511,1/9/2022 12:00,2618,59.45638924,1764,Customer 1764,49,Address 1764,7695.154348,2/3/2024,0
381,0,Online,29.46474805,0.888280662,1/16/2022 20:00,2767,60.52724779,1764,Customer 1764,49,Address 1764,7695.154348,2/3/2024,0
540,0,Online,22.02946182,0.585180274,1/23/2022 11:00,2684,44.12676518,1764,Customer 1764,49,Address 1764,7695.154348,2/3/2024,0
206,0,Travel,45.34907935,0.386784865,1/9/2022 13:00,2493,94.5707514,1124,Customer 1124,45,Address 1124,6746.98879,5/4/2022,0
474,0,Food,42.84596372,0.219192444,1/20/2022 17:00,2519,47.22477692,1124,Customer 1124,45,Address 1124,6746.98879,5/4/2022,0
950,0,Online,95.26787369,0.077750099,2/9/2022 13:00,2312,79.37427414,1124,Customer 1124,45,Address 1124,6746.98879,5/4/2022,0
207,0,Other,49.02599806,0.274110001,1/9/2022 14:00,2713,81.56433192,1095,Customer 1095,27,Address 1095,8403.773667,4/5/2022,1
208,0,Travel,76.78915241,0.314407995,1/9/2022 15:00,2478,58.42056073,1690,Customer 1690,24,Address 1690,5729.012454,11/21/2023,0
490,0,Other,34.81881393,0.675747727,1/21/2022 9:00,2922,61.48247342,1690,Customer 1690,24,Address 1690,5729.012454,11/21/2023,0
210,0,Other,21.2393059,0.322798084,1/9/2022 17:00,2332,27.51230202,1026,Customer 1026,58,Address 1026,8091.736702,1/26/2022,0
427,0,Travel,92.36977335,0.221038683,1/18/2022 18:00,2644,57.04065911,1026,Customer 1026,58,Address 1026,8091.736702,1/26/2022,0
212,1,Other,52.47637818,0.858185998,1/9/2022 19:00,2828,78.56207411,1506,Customer 1506,22,Address 1506,5745.088291,5/21/2023,0
237,0,Online,23.30991587,0.894439927,1/10/2022 20:00,2442,46.17260059,1506,Customer 1506,22,Address 1506,5745.088291,5/21/2023,0
725,0,Retail,27.67170304,0.642748927,1/31/2022 4:00,2820,50.9573837,1506,Customer 1506,22,Address 1506,5745.088291,5/21/2023,0
213,0,Food,75.32893872,0.446327303,1/9/2022 20:00,2065,81.95667522,1219,Customer 1219,23,Address 1219,7649.649301,8/7/2022,0
484,0,Travel,18.22897709,0.539950495,1/21/2022 3:00,2136,12.78702942,1219,Customer 1219,23,Address 1219,7649.649301,8/7/2022,0
572,0,Online,23.83070313,0.615792114,1/24/2022 19:00,2008,88.50391549,1219,Customer 1219,23,Address 1219,7649.649301,8/7/2022,0
216,0,Retail,33.34697459,0.04985836,1/9/2022 23:00,2533,91.44727684,1320,Customer 1320,48,Address 1320,4674.919671,11/16/2022,0
217,0,Travel,79.68450092,0.485599952,1/10/2022 0:00,2023,98.68616371,1194,Customer 1194,40,Address 1194,7405.683379,7/13/2022,0
218,0,Online,21.68077849,0.086575833,1/10/2022 1:00,2884,84.03821815,1387,Customer 1387,31,Address 1387,2137.201057,1/22/2023,1
219,0,Online,78.7859157,0.857619942,1/10/2022 2:00,2388,26.70590374,1381,Customer 1381,58,Address 1381,4206.19949,1/16/2023,0
765,0,Retail,41.28986857,0.47715497,2/1/2022 20:00,2276,83.83365837,1381,Customer 1381,58,Address 1381,4206.19949,1/16/2023,0
221,0,Food,47.44304194,0.210648526,1/10/2022 4:00,2094,53.8479795,1292,Customer 1292,33,Address 1292,5713.487344,10/19/2022,0
317,0,Online,64.93988674,0.870535563,1/14/2022 4:00,2771,22.18984232,1292,Customer 1292,33,Address 1292,5713.487344,10/19/2022,0
222,0,Online,17.36876576,0.059029299,1/10/2022 5:00,2206,67.75664736,1556,Customer 1556,53,Address 1556,2262.489052,7/10/2023,0
223,0,Travel,56.8899215,0.017716041,1/10/2022 6:00,2334,68.86554661,1616,Customer 1616,31,Address 1616,5058.355133,9/8/2023,0
224,0,Retail,22.12089269,0.68149805,1/10/2022 7:00,2893,32.33436858,1646,Customer 1646,46,Address 1646,1384.666674,10/8/2023,0
225,0,Food,41.46857357,0.985410519,1/10/2022 8:00,2979,87.01593245,1678,Customer 1678,33,Address 1678,3302.010949,11/9/2023,1
296,0,Travel,12.04860753,0.687992652,1/13/2022 7:00,2680,95.32857785,1678,Customer 1678,33,Address 1678,3302.010949,11/9/2023,1
781,0,Travel,92.16109624,0.747763708,2/2/2022 12:00,2155,44.50793417,1678,Customer 1678,33,Address 1678,3302.010949,11/9/2023,1
226,0,Food,13.87128183,0.762204859,1/10/2022 9:00,2539,34.5281136,1950,Customer 1950,48,Address 1950,2394.859954,8/7/2024,0
