,TransactionID,FraudIndicator,Category,TransactionAmount,AnomalyScore,Timestamp,MerchantID,Amount,CustomerID,Name,Age,Address,AccountBalance,LastLogin,SuspiciousFlag
2813,8086,0,Other,20.383355475753408,0.8248462414238361,2022-12-03 21:00:00,27640,60.28569818989151,12704,Customer 12704,60,Address 12704,9366.496039393434,2029-05-27,0
2814,1585,0,Food,77.72531962648799,0.056689605917642,2022-03-08 00:00:00,27439,19.97247426435993,12249,Customer 12249,56,Address 12249,1156.186536397923,2028-02-27,0
2815,1586,0,Online,71.34800447638989,0.1851069835129901,2022-03-08 01:00:00,20940,65.65783077454518,17917,Customer 17917,34,Address 17917,1568.1122073251045,2043-09-04,0
2816,1587,0,Online,79.97064738751845,0.3036749947218399,2022-03-08 02:00:00,27131,32.24001440517894,18689,Customer 18689,50,Address 18689,3791.291848985012,2045-10-15,0
2817,1588,0,Retail,77.7130692685558,0.6519044875634619,2022-03-08 03:00:00,22153,17.798687699518428,10241,Customer 10241,36,Address 10241,1266.9882661194524,2022-08-29,0
2818,1589,0,Other,95.19947485343091,0.8562933915893473,2022-03-08 04:00:00,21291,53.62541566568736,12418,Customer 12418,40,Address 12418,7757.450128757843,2028-08-14,0
2819,1590,0,Food,85.55438842607907,0.2389232834552311,2022-03-08 05:00:00,26142,30.487706654306443,13854,Customer 13854,41,Address 13854,6090.021358995801,2032-07-20,0
2820,3551,0,Online,56.06432958422143,0.9091914851088508,2022-05-28 22:00:00,24203,20.73414599713354,13854,Customer 13854,41,Address 13854,6090.021358995801,2032-07-20,0
2821,4921,0,Retail,87.30714241827302,0.9273095716784248,2022-07-25 00:00:00,21162,33.56007552946255,13854,Customer 13854,41,Address 13854,6090.021358995801,2032-07-20,0
2822,1591,0,Online,37.61466137225381,0.7684745976435824,2022-03-08 06:00:00,21953,28.37968513421365,12737,Customer 12737,51,Address 12737,2684.388212711945,2029-06-29,0
2823,4489,0,Retail,21.428622524773715,0.228948587585672,2022-07-07 00:00:00,28603,79.59670110804265,12737,Customer 12737,51,Address 12737,2684.388212711945,2029-06-29,0
2824,1592,0,Travel,67.25809118912775,0.5120930187403282,2022-03-08 07:00:00,26677,27.39648204472587,17610,Customer 17610,29,Address 17610,1761.6367645387609,2042-11-01,0
2825,5159,0,Travel,15.375954024607177,0.2431622097772985,2022-08-03 22:00:00,26606,92.99306236232763,17610,Customer 17610,29,Address 17610,1761.6367645387609,2042-11-01,0
2826,7209,0,Travel,62.25829602681085,0.7856345821031783,2022-10-28 08:00:00,28223,32.03158185058094,17610,Customer 17610,29,Address 17610,1761.6367645387609,2042-11-01,0
2827,1593,0,Travel,86.46755787325148,0.4034270076503621,2022-03-08 08:00:00,28799,51.09413994656545,15826,Customer 15826,63,Address 15826,9991.508937294857,2037-12-13,0
2828,3666,0,Other,85.8575747122889,0.4686795838236608,2022-06-02 17:00:00,28664,75.43766453768393,15826,Customer 15826,63,Address 15826,9991.508937294857,2037-12-13,0
2829,9136,0,Retail,77.07630892202211,0.0437894390780154,2023-01-16 15:00:00,22473,51.77486070283753,15826,Customer 15826,63,Address 15826,9991.508937294857,2037-12-13,0
2830,1595,0,Online,61.064519390465705,0.6209786104855427,2022-03-08 10:00:00,29925,12.027095234803172,17503,Customer 17503,39,Address 17503,1922.4876076221924,2042-07-17,0
2831,1596,0,Other,97.07766086116344,0.9458675924154912,2022-03-08 11:00:00,27320,65.31439851988185,13045,Customer 13045,31,Address 13045,1774.100401902133,2030-05-03,0
2832,1597,0,Other,82.53947021002469,0.4819512921830798,2022-03-08 12:00:00,20634,89.69983042079198,15757,Customer 15757,37,Address 15757,6427.379331663686,2037-10-05,0
2833,1598,0,Online,47.66669643110869,0.0249616021521291,2022-03-08 13:00:00,22665,81.5182791040001,11250,Customer 11250,38,Address 11250,6056.007750792485,2025-06-03,0
2834,1599,0,Travel,64.92729372713475,0.52290307494986,2022-03-08 14:00:00,21327,50.429173733637874,14758,Customer 14758,18,Address 14758,4481.399505004278,2035-01-10,0
2835,1600,0,Other,39.17414845618973,0.9706925003102402,2022-03-08 15:00:00,20451,42.86098937547796,11922,Customer 11922,59,Address 11922,2787.035193961975,2027-04-06,0
2836,5621,0,Food,51.660083408004205,0.6073385320925015,2022-08-23 04:00:00,29443,92.20722561695186,11922,Customer 11922,59,Address 11922,2787.035193961975,2027-04-06,0
2837,1601,0,Travel,44.22022079340219,0.1771281202417249,2022-03-08 16:00:00,23533,82.0876454023314,13162,Customer 13162,55,Address 13162,8809.376471000567,2030-08-28,0
2838,2652,0,Other,54.8850410790452,0.3629784084417358,2022-04-21 11:00:00,27428,25.324835080499746,13162,Customer 13162,55,Address 13162,8809.376471000567,2030-08-28,0
2839,5043,0,Online,73.5109030238901,0.139495862158878,2022-07-30 02:00:00,28013,10.402327963300053,13162,Customer 13162,55,Address 13162,8809.376471000567,2030-08-28,0
2840,1602,0,Other,93.18430968914032,0.4405727395398415,2022-03-08 17:00:00,21970,58.50465038502714,10206,Customer 10206,33,Address 10206,7427.0122825363,2022-07-25,0
2841,4679,0,Other,54.47006468156792,0.3226119640427787,2022-07-14 22:00:00,29208,46.86963564654501,10206,Customer 10206,33,Address 10206,7427.0122825363,2022-07-25,0
2842,6419,1,Online,21.83001763944337,0.9114015848054844,2022-09-25 10:00:00,28156,80.31757021060302,10206,Customer 10206,33,Address 10206,7427.0122825363,2022-07-25,0
2843,1604,0,Food,43.31886504405709,0.8448979487748861,2022-03-08 19:00:00,26303,60.10550185233899,12477,Customer 12477,40,Address 12477,7807.617728927376,2028-10-12,0
2844,4246,1,Travel,83.49824492845978,0.1913244585285918,2022-06-26 21:00:00,22050,10.388554886480495,12477,Customer 12477,40,Address 12477,7807.617728927376,2028-10-12,0
2845,1605,1,Food,79.79550768488068,0.1145782610640049,2022-03-08 20:00:00,22189,59.08961927724346,13357,Customer 13357,18,Address 13357,1417.6591442685767,2031-03-11,0
2846,1606,0,Retail,57.86939089937474,0.6331309115697626,2022-03-08 21:00:00,25853,28.01819693553779,13429,Customer 13429,50,Address 13429,2401.5670027380747,2031-05-22,0
2847,5473,0,Travel,84.27084688712412,0.007312257291822,2022-08-17 00:00:00,28529,53.21628534676703,13429,Customer 13429,50,Address 13429,2401.5670027380747,2031-05-22,0
2848,7448,0,Travel,50.53856701665957,0.9101475570702942,2022-11-07 07:00:00,22634,26.477002845016425,13429,Customer 13429,50,Address 13429,2401.5670027380747,2031-05-22,0
2849,8877,0,Online,11.987881876781858,0.1786356685290382,2023-01-05 20:00:00,29609,58.58573489689179,13429,Customer 13429,50,Address 13429,2401.5670027380747,2031-05-22,0
2850,1607,0,Other,76.63168888934835,0.0603741107002182,2022-03-08 22:00:00,27481,89.94260775514539,13322,Customer 13322,50,Address 13322,9017.42542224417,2031-02-04,0
2851,3057,0,Retail,11.119347590176798,0.9285964458261596,2022-05-08 08:00:00,26777,29.385086813899328,13322,Customer 13322,50,Address 13322,9017.42542224417,2031-02-04,0
2852,1608,0,Online,29.93836606264339,0.6398080470557121,2022-03-08 23:00:00,26411,50.83874345443524,12433,Customer 12433,34,Address 12433,9749.653326460037,2028-08-29,0
2853,1609,0,Food,53.480747798362046,0.5916002377681714,2022-03-09 00:00:00,29122,58.98411770577248,14645,Customer 14645,36,Address 14645,4895.851049115796,2034-09-19,0
2854,3173,0,Food,22.17289350507169,0.2319306825602421,2022-05-13 04:00:00,20854,58.10841950450052,14645,Customer 14645,36,Address 14645,4895.851049115796,2034-09-19,0
2855,1611,0,Other,64.79147418855652,0.2476462938473501,2022-03-09 02:00:00,20978,87.06044486170451,18614,Customer 18614,22,Address 18614,1829.7184556169227,2045-08-01,0
2856,1714,0,Retail,73.00331316671705,0.9782830592300922,2022-03-13 09:00:00,23831,57.44004634399392,18614,Customer 18614,22,Address 18614,1829.7184556169227,2045-08-01,0
2857,1612,0,Travel,53.52764278336809,0.1261774998924639,2022-03-09 03:00:00,23762,83.35346553876767,11580,Customer 11580,24,Address 11580,6252.912280640072,2026-04-29,0
2858,1614,0,Food,12.356012327706893,0.786169634170414,2022-03-09 05:00:00,21556,34.830115839566965,12081,Customer 12081,48,Address 12081,6474.203235626101,2027-09-12,0
2859,9048,0,Travel,17.736440959026154,0.3000661584894624,2023-01-12 23:00:00,29753,10.213242312119966,12081,Customer 12081,48,Address 12081,6474.203235626101,2027-09-12,0
2860,1616,0,Retail,61.96923383476639,0.5304950220384204,2022-03-09 07:00:00,21870,39.00921053369244,15027,Customer 15027,57,Address 15027,5314.457244322795,2035-10-06,0
2861,2645,0,Retail,38.58665304553784,0.6163532646315466,2022-04-21 04:00:00,23966,35.406836693031,15027,Customer 15027,57,Address 15027,5314.457244322795,2035-10-06,0
2862,4870,0,Travel,32.02258794877375,0.975662583476242,2022-07-22 21:00:00,29722,24.606485951160906,15027,Customer 15027,57,Address 15027,5314.457244322795,2035-10-06,0
2863,9239,0,Travel,26.58386464310294,0.7851180570053454,2023-01-20 22:00:00,27674,65.23369077667448,15027,Customer 15027,57,Address 15027,5314.457244322795,2035-10-06,0
2864,9870,0,Other,64.65481179956166,0.129261628353105,2023-02-16 05:00:00,21861,17.597939815583224,15027,Customer 15027,57,Address 15027,5314.457244322795,2035-10-06,0
2865,1617,0,Travel,81.1243300499216,0.133419809376791,2022-03-09 08:00:00,21625,35.25255925204362,16986,Customer 16986,33,Address 16986,4130.666430961197,2041-02-15,0
2866,7413,0,Travel,32.85617056985891,0.3165947402055346,2022-11-05 20:00:00,23820,97.60116881047408,16986,Customer 16986,33,Address 16986,4130.666430961197,2041-02-15,0
2867,1618,0,Retail,92.33717149926969,0.0195864788867182,2022-03-09 09:00:00,23819,59.647420760708805,14283,Customer 14283,53,Address 14283,9039.543236647543,2033-09-22,0
2868,5294,0,Food,25.104041811073078,0.5668227189724164,2022-08-09 13:00:00,25318,79.82237429593147,14283,Customer 14283,53,Address 14283,9039.543236647543,2033-09-22,0
2869,8626,0,Travel,48.55123550623375,0.9275241587312644,2022-12-26 09:00:00,27281,15.41043301097194,14283,Customer 14283,53,Address 14283,9039.543236647543,2033-09-22,0
2870,1619,0,Other,95.97600591585788,0.4370521683693537,2022-03-09 10:00:00,25636,95.07233628413567,17909,Customer 17909,33,Address 17909,9572.651704345886,2043-08-27,0
2871,1620,0,Retail,95.16515849506608,0.8379865794073108,2022-03-09 11:00:00,23166,91.20384268812644,18247,Customer 18247,31,Address 18247,5867.772338509893,2044-07-30,0
2872,3590,0,Food,21.71463917637652,0.2674289070623593,2022-05-30 13:00:00,26618,19.032234447295195,18247,Customer 18247,31,Address 18247,5867.772338509893,2044-07-30,0
2873,9118,0,Other,88.45668947510215,0.5714093236013545,2023-01-15 21:00:00,25124,39.495223887823,18247,Customer 18247,31,Address 18247,5867.772338509893,2044-07-30,0
2874,1622,0,Food,53.0749098316112,0.1544138125382153,2022-03-09 13:00:00,23162,93.69645984859818,13773,Customer 13773,51,Address 13773,9897.736387484048,2032-04-30,0
2875,9307,0,Other,36.42700487260259,0.7335270865898592,2023-01-23 18:00:00,28068,57.90916652296772,13773,Customer 13773,51,Address 13773,9897.736387484048,2032-04-30,0
2876,1624,0,Travel,29.245243730495723,0.9980967526096686,2022-03-09 15:00:00,27367,37.7818709318526,17081,Customer 17081,42,Address 17081,9351.67611279337,2041-05-21,0
2877,7773,0,Retail,71.55601278329203,0.3910121434423976,2022-11-20 20:00:00,27967,81.27274894226233,17081,Customer 17081,42,Address 17081,9351.67611279337,2041-05-21,0
2878,1625,0,Food,87.26156967350555,0.7730286903954147,2022-03-09 16:00:00,24350,11.04031745832032,16328,Customer 16328,50,Address 16328,6762.275592174346,2039-04-29,0
2879,8172,0,Other,63.66222723996557,0.0012022491749174,2022-12-07 11:00:00,28077,87.99323643280772,16328,Customer 16328,50,Address 16328,6762.275592174346,2039-04-29,0
2880,1626,0,Retail,35.5596957394087,0.1079527183756201,2022-03-09 17:00:00,26189,43.333478377618505,13715,Customer 13715,64,Address 13715,1303.0707819395273,2032-03-03,0
2881,1627,0,Travel,52.018856989195065,0.0426606894310798,2022-03-09 18:00:00,20434,34.795380182300605,19430,Customer 19430,23,Address 19430,4264.466227801247,2047-10-26,0
2882,1628,0,Other,40.37413648988584,0.2447992300945329,2022-03-09 19:00:00,28724,25.01123809357829,17948,Customer 17948,36,Address 17948,4695.664459065431,2043-10-05,0
2883,7039,0,Travel,26.68257292893503,0.3808912294308468,2022-10-21 06:00:00,29426,54.38870260009215,17948,Customer 17948,36,Address 17948,4695.664459065431,2043-10-05,0
2884,1629,0,Retail,98.03782767732304,0.7061013103475452,2022-03-09 20:00:00,20972,13.692331598866222,16458,Customer 16458,48,Address 16458,7982.180770881204,2039-09-06,0
2885,1630,0,Travel,38.56670143278189,0.5575227364858126,2022-03-09 21:00:00,22850,13.758826541494049,16697,Customer 16697,21,Address 16697,6257.2417268995605,2040-05-02,0
2886,7337,0,Food,28.89960593381018,0.3655447522783898,2022-11-02 16:00:00,22236,29.66009865320071,16697,Customer 16697,21,Address 16697,6257.2417268995605,2040-05-02,0
2887,1632,0,Travel,19.42578151907412,0.0226669804137905,2022-03-09 23:00:00,27412,97.71856160570329,12901,Customer 12901,43,Address 12901,7319.907579610826,2029-12-10,0
2888,3989,0,Retail,16.512755499010037,0.0532324469662025,2022-06-16 04:00:00,23003,12.589443978843784,12901,Customer 12901,43,Address 12901,7319.907579610826,2029-12-10,0
2889,6385,0,Retail,31.87803810788772,0.4044233120824612,2022-09-24 00:00:00,29811,92.65962613489982,12901,Customer 12901,43,Address 12901,7319.907579610826,2029-12-10,0
2890,1633,0,Other,16.52516816841896,0.6100672890925432,2022-03-10 00:00:00,28996,40.58745558954468,10746,Customer 10746,31,Address 10746,7594.69495051533,2024-01-16,0
2891,1634,0,Travel,68.6333209641079,0.7124459179794906,2022-03-10 01:00:00,28991,31.54982069724792,17887,Customer 17887,37,Address 17887,7570.419728284299,2043-08-05,0
2892,1637,0,Other,21.97235556146871,0.3405726973583308,2022-03-10 04:00:00,21446,63.20301467183416,19013,Customer 19013,51,Address 19013,5801.691538844936,2046-09-04,0
2893,1639,0,Retail,95.10505295086944,0.4982956432173413,2022-03-10 06:00:00,28994,56.87000912329536,17662,Customer 17662,56,Address 17662,1154.708219359646,2042-12-23,0
2894,1874,0,Food,61.86582935675337,0.7493410311317983,2022-03-20 01:00:00,25589,77.06767464460863,17662,Customer 17662,56,Address 17662,1154.708219359646,2042-12-23,0
2895,2274,0,Travel,14.488237282095998,0.4150237606855527,2022-04-05 17:00:00,29884,61.43893988486242,17662,Customer 17662,56,Address 17662,1154.708219359646,2042-12-23,0
2896,1640,0,Online,15.396473638392925,0.1023389359134315,2022-03-10 07:00:00,21487,97.6365675651528,18559,Customer 18559,48,Address 18559,2368.172645246172,2045-06-07,0
2897,1641,0,Travel,55.26782999888383,0.6759557547287652,2022-03-10 08:00:00,21461,33.15657665590827,18569,Customer 18569,32,Address 18569,9711.78043987471,2045-06-17,0
2898,1642,0,Food,86.42614527774633,0.188256951369184,2022-03-10 09:00:00,28562,81.86569154420974,10756,Customer 10756,48,Address 10756,4953.345915281201,2024-01-26,0
2899,1644,0,Retail,33.0038933507808,0.8758143261042056,2022-03-10 11:00:00,24401,47.720394209037615,13688,Customer 13688,46,Address 13688,3002.7032960271845,2032-02-05,0
2900,5738,0,Food,68.06152415930507,0.2566826767364405,2022-08-28 01:00:00,27888,97.75366032209412,13688,Customer 13688,46,Address 13688,3002.7032960271845,2032-02-05,0
2901,7151,0,Travel,60.94964438154771,0.535815022078273,2022-10-25 22:00:00,28431,14.826118084365309,13688,Customer 13688,46,Address 13688,3002.7032960271845,2032-02-05,0
2902,1645,0,Other,80.67516190311899,0.9293816845722904,2022-03-10 12:00:00,21129,83.31928688761889,13027,Customer 13027,37,Address 13027,8070.400930170136,2030-04-15,0
2903,3273,0,Online,62.7444981858205,0.795605073810844,2022-05-17 08:00:00,28298,71.93029683302753,13027,Customer 13027,37,Address 13027,8070.400930170136,2030-04-15,0
2904,5898,0,Online,49.32221832393878,0.9928690610253038,2022-09-03 17:00:00,25966,32.85298311332072,13027,Customer 13027,37,Address 13027,8070.400930170136,2030-04-15,0
2905,1646,0,Travel,32.24305768118907,0.6752723109271558,2022-03-10 13:00:00,26320,21.52569558006462,19621,Customer 19621,22,Address 19621,2082.8796755231115,2048-05-04,0
2906,1647,0,Travel,41.18324587465364,0.8812909186019109,2022-03-10 14:00:00,23687,55.64171667203816,17228,Customer 17228,58,Address 17228,9933.240598434511,2041-10-15,0
2907,2966,0,Food,79.13193852592674,0.0284520614838279,2022-05-04 13:00:00,26151,19.438763293840413,17228,Customer 17228,58,Address 17228,9933.240598434511,2041-10-15,0
2908,1648,0,Online,60.17435052238454,0.0067952023231129,2022-03-10 15:00:00,20529,51.91100864992227,11685,Customer 11685,57,Address 11685,8661.305083267482,2026-08-12,0
2909,3741,0,Other,12.668050943472982,0.1203930534640741,2022-06-05 20:00:00,28109,73.07475439731985,11685,Customer 11685,57,Address 11685,8661.305083267482,2026-08-12,0
2910,9578,0,Food,91.13922568218568,0.369021908386469,2023-02-04 01:00:00,29657,42.6002554183583,11685,Customer 11685,57,Address 11685,8661.305083267482,2026-08-12,0
2911,1649,0,Travel,46.23078550543026,0.5490135048205099,2022-03-10 16:00:00,23200,29.34905655970633,13296,Customer 13296,32,Address 13296,2187.9886320238047,2031-01-09,0
2912,1650,0,Retail,36.48844554287167,0.0560596780736919,2022-03-10 17:00:00,27733,21.62822520969534,19982,Customer 19982,27,Address 19982,2732.4502330430187,2049-04-30,0
2913,1651,0,Travel,37.03884597249224,0.1642207756949382,2022-03-10 18:00:00,21125,11.35768535648812,19860,Customer 19860,31,Address 19860,6562.770652671608,2048-12-29,0
2914,4651,0,Online,94.54041844755228,0.3528089613128693,2022-07-13 18:00:00,29422,75.1503218175536,19860,Customer 19860,31,Address 19860,6562.770652671608,2048-12-29,0
2915,1652,0,Travel,72.99360185272698,0.6776912923440437,2022-03-10 19:00:00,24228,59.231435181835415,19424,Customer 19424,20,Address 19424,8609.35535783605,2047-10-20,0
2916,1653,0,Online,55.60590605303152,0.0137346205612023,2022-03-10 20:00:00,26439,39.34323268872541,16824,Customer 16824,28,Address 16824,4991.199000348352,2040-09-06,0
2917,1654,0,Travel,83.05537514452018,0.2400025758493454,2022-03-10 21:00:00,28350,92.9195332057526,15281,Customer 15281,42,Address 15281,4949.786726256225,2036-06-16,0
2918,8827,0,Other,29.206858054526485,0.6651695712938787,2023-01-03 18:00:00,27012,23.728759277219133,15281,Customer 15281,42,Address 15281,4949.786726256225,2036-06-16,0
2919,1655,0,Retail,53.22076477603446,0.4556378918107352,2022-03-10 22:00:00,23887,18.99761225050675,10379,Customer 10379,19,Address 10379,2583.1787517783587,2023-01-14,0
2920,7379,0,Food,26.720067071590336,0.4995313447577504,2022-11-04 10:00:00,27876,18.31363608945531,10379,Customer 10379,19,Address 10379,2583.1787517783587,2023-01-14,0
2921,1656,0,Other,56.85744141683381,0.6449580527832357,2022-03-10 23:00:00,23454,14.660171409805722,12277,Customer 12277,42,Address 12277,7210.256465894253,2028-03-26,0
2922,1657,0,Retail,40.51551373009436,0.2577173456011231,2022-03-11 00:00:00,20560,28.53863414119311,11079,Customer 11079,44,Address 11079,2591.5808744687374,2024-12-14,0
2923,5481,0,Travel,57.74851079863012,0.7428402263549837,2022-08-17 08:00:00,21358,48.07028602383848,11079,Customer 11079,44,Address 11079,2591.5808744687374,2024-12-14,0
2924,1658,0,Other,52.41305935220457,0.6339556165222902,2022-03-11 01:00:00,26212,18.82160166134775,10514,Customer 10514,55,Address 10514,2797.148081340096,2023-05-29,0
2925,5543,0,Travel,62.126563563668384,0.75424962037691,2022-08-19 22:00:00,23158,44.93416980416436,10514,Customer 10514,55,Address 10514,2797.148081340096,2023-05-29,0
2926,5609,0,Retail,45.71275824779095,0.7031873202329239,2022-08-22 16:00:00,25233,64.15749472679337,10514,Customer 10514,55,Address 10514,2797.148081340096,2023-05-29,0
2927,6901,0,Food,21.293111558152177,0.5414481643785207,2022-10-15 12:00:00,27110,92.15206272420222,10514,Customer 10514,55,Address 10514,2797.148081340096,2023-05-29,0
2928,1659,0,Travel,84.4065852450262,0.0933801792980926,2022-03-11 02:00:00,23762,72.56295953233455,16974,Customer 16974,49,Address 16974,2121.9001339716906,2041-02-03,0
2929,8344,0,Travel,94.32426388775455,0.8469996245797445,2022-12-14 15:00:00,24446,41.09501992572786,16974,Customer 16974,49,Address 16974,2121.9001339716906,2041-02-03,0
2930,1660,0,Travel,77.20601785580699,0.1599810279934983,2022-03-11 03:00:00,27812,32.41724016466414,12158,Customer 12158,63,Address 12158,3088.140240339073,2027-11-28,0
2931,1661,0,Other,27.610600558507038,0.7347524768264885,2022-03-11 04:00:00,27326,71.4743176524656,17176,Customer 17176,27,Address 17176,1185.6399557170298,2041-08-24,0
2932,9043,0,Online,17.933815233032384,0.2688525810206116,2023-01-12 18:00:00,20078,70.6426464872932,17176,Customer 17176,27,Address 17176,1185.6399557170298,2041-08-24,0
2933,1662,0,Retail,21.00349563722761,0.2886600887228371,2022-03-11 05:00:00,23615,50.83797164755073,11959,Customer 11959,42,Address 11959,7183.458356384301,2027-05-13,0
2934,6615,0,Online,46.42377059531135,0.389602521133497,2022-10-03 14:00:00,26317,59.58523452948442,11959,Customer 11959,42,Address 11959,7183.458356384301,2027-05-13,0
2935,1663,0,Retail,16.228203517944962,0.3574024182810589,2022-03-11 06:00:00,29344,38.33122717388699,18660,Customer 18660,38,Address 18660,1496.6325083468782,2045-09-16,0
2936,1934,0,Food,43.65361086314856,0.2575125126269372,2022-03-22 13:00:00,22230,61.82802838931861,18660,Customer 18660,38,Address 18660,1496.6325083468782,2045-09-16,0
2937,4422,0,Retail,91.34754058011158,0.8507033415563693,2022-07-04 05:00:00,28669,28.905857481488315,18660,Customer 18660,38,Address 18660,1496.6325083468782,2045-09-16,0
2938,1664,0,Food,11.681999981572538,0.365374118348552,2022-03-11 07:00:00,22252,22.485129340914185,12769,Customer 12769,64,Address 12769,8503.120900151293,2029-07-31,0
2939,9345,0,Travel,80.61859391463899,0.3836191934232148,2023-01-25 08:00:00,22059,68.54702902740388,12769,Customer 12769,64,Address 12769,8503.120900151293,2029-07-31,0
2940,1665,0,Retail,97.93380363786696,0.7657911032223964,2022-03-11 08:00:00,26208,23.95448532263162,17036,Customer 17036,54,Address 17036,4958.479954554964,2041-04-06,0
2941,1666,0,Travel,90.86893906857466,0.3108309901771491,2022-03-11 09:00:00,27742,76.2785297605126,14290,Customer 14290,31,Address 14290,9715.78681550272,2033-09-29,0
2942,1701,0,Other,80.98060319639183,0.595303008023315,2022-03-12 20:00:00,21561,83.68645844653324,14290,Customer 14290,31,Address 14290,9715.78681550272,2033-09-29,0
2943,7196,0,Food,27.556479751379943,0.2326546532306451,2022-10-27 19:00:00,22482,51.80884339300427,14290,Customer 14290,31,Address 14290,9715.78681550272,2033-09-29,0
2944,1667,0,Retail,67.3398720383332,0.4270619508543212,2022-03-11 10:00:00,25347,42.73482859060727,19471,Customer 19471,42,Address 19471,2626.82246445631,2047-12-06,0
2945,7399,0,Food,19.0139522411305,0.316977987600328,2022-11-05 06:00:00,28402,68.68088059050315,19471,Customer 19471,42,Address 19471,2626.82246445631,2047-12-06,0
2946,8780,0,Online,35.79881125047334,0.9620829952985368,2023-01-01 19:00:00,28440,39.716872868531446,19471,Customer 19471,42,Address 19471,2626.82246445631,2047-12-06,0
2947,1671,0,Other,77.46947082989362,0.4414466116338131,2022-03-11 14:00:00,27315,12.455134193141896,14593,Customer 14593,63,Address 14593,1863.7128373154096,2034-07-29,0
2948,1672,0,Travel,21.739728186363703,0.8677109139615976,2022-03-11 15:00:00,24935,14.351489695054294,15020,Customer 15020,48,Address 15020,9519.916326536764,2035-09-29,0
2949,5759,0,Other,26.17812279245912,0.490697078330244,2022-08-28 22:00:00,21069,13.763947048447296,15020,Customer 15020,48,Address 15020,9519.916326536764,2035-09-29,0
2950,1673,0,Online,32.75862150009885,0.6710849868253969,2022-03-11 16:00:00,20891,86.81634702177536,18083,Customer 18083,24,Address 18083,7883.3538939935215,2044-02-17,0
2951,7912,0,Other,90.97968317946776,0.7384133555851371,2022-11-26 15:00:00,22843,19.08750644396285,18083,Customer 18083,24,Address 18083,7883.3538939935215,2044-02-17,0
2952,9227,0,Food,85.55498939143165,0.3635776637945377,2023-01-20 10:00:00,20206,34.60574972870099,18083,Customer 18083,24,Address 18083,7883.3538939935215,2044-02-17,0
2953,1674,0,Other,84.42205193416237,0.6630435274384746,2022-03-11 17:00:00,24173,42.20138207115294,18115,Customer 18115,39,Address 18115,2344.0093116266785,2044-03-20,0
2954,1675,0,Online,58.951961873272815,0.0643516685727083,2022-03-11 18:00:00,21133,40.39603822967918,16910,Customer 16910,37,Address 16910,3290.59811274456,2040-12-01,0
2955,8448,0,Other,67.06865556655342,0.8573930185729711,2022-12-18 23:00:00,28149,34.88790758884342,16910,Customer 16910,37,Address 16910,3290.59811274456,2040-12-01,0
2956,1676,0,Travel,81.28077441717434,0.0193564687226586,2022-03-11 19:00:00,27725,42.73564900568954,10463,Customer 10463,33,Address 10463,6925.299488101414,2023-04-08,0
2957,8096,0,Online,33.746682896126735,0.7458295004597597,2022-12-04 07:00:00,26650,14.03516362099201,10463,Customer 10463,33,Address 10463,6925.299488101414,2023-04-08,0
2958,1677,0,Food,14.606773437216262,0.3004569716591312,2022-03-11 20:00:00,22135,88.64290988518275,19124,Customer 19124,54,Address 19124,3830.652545319682,2046-12-24,0
2959,1678,0,Other,55.62367262085982,0.4149443049405729,2022-03-11 21:00:00,25348,21.400646620441137,11373,Customer 11373,29,Address 11373,2058.1613276330336,2025-10-04,0
2960,6968,0,Retail,76.91776713460135,0.3044768605280927,2022-10-18 07:00:00,22965,77.61294678825787,11373,Customer 11373,29,Address 11373,2058.1613276330336,2025-10-04,0
2961,7643,0,Retail,29.06902641837594,0.859301224619197,2022-11-15 10:00:00,25526,31.162953729984924,11373,Customer 11373,29,Address 11373,2058.1613276330336,2025-10-04,0
2962,1679,0,Food,71.4022799537458,0.5363466251177031,2022-03-11 22:00:00,21495,57.93402039035136,15134,Customer 15134,56,Address 15134,5739.41550754417,2036-01-21,0
2963,7586,0,Other,98.95899208609328,0.0163649016970006,2022-11-13 01:00:00,24311,54.21217997189877,15134,Customer 15134,56,Address 15134,5739.41550754417,2036-01-21,0
2964,1681,0,Travel,23.463531048699814,0.3734153663643713,2022-03-12 00:00:00,28143,17.560730298509032,11727,Customer 11727,40,Address 11727,4908.117496051939,2026-09-23,0
2965,3806,0,Travel,40.91516273699919,0.223948395141224,2022-06-08 13:00:00,24494,10.134364481533453,11727,Customer 11727,40,Address 11727,4908.117496051939,2026-09-23,0
2966,1682,0,Food,57.83541799053621,0.3909093051034598,2022-03-12 01:00:00,23056,22.03943116258444,13168,Customer 13168,54,Address 13168,5342.682417932898,2030-09-03,0
2967,6198,0,Travel,46.53919403967942,0.3397881907808687,2022-09-16 05:00:00,24723,72.65621293061616,13168,Customer 13168,54,Address 13168,5342.682417932898,2030-09-03,0
2968,6264,0,Food,36.8176483379518,0.7451546613495056,2022-09-18 23:00:00,20970,88.04872654954843,13168,Customer 13168,54,Address 13168,5342.682417932898,2030-09-03,0
2969,1683,0,Retail,23.0526269150722,0.6065145439013111,2022-03-12 02:00:00,26903,11.428077685404444,17133,Customer 17133,35,Address 17133,3048.7523685891542,2041-07-12,0
2970,4250,0,Other,74.47501790095039,0.3597623923500216,2022-06-27 01:00:00,23378,56.33429552992234,17133,Customer 17133,35,Address 17133,3048.7523685891542,2041-07-12,0
